function	A011.337.951	A011.796.405	A065.688.849	A139.426.047	A257.868.269	A290.419.594	A328.260.254	A328.607.302	A475.161.163	A510.125.355	A517.753.353	A519.936.442	A603.130.471	A603.362.293	A627.062.688	A674.187.094	A712.481.521	A742.300.741	A750.812.113	A866.438.792	A896.860.089	A912.362.107	A912.836.594	A929.187.519	description
COG0462	43955.97	29451.169999999995	43201.46	40007.49000000001	47118.13999999999	48949.81	39463.98	45308.15	50951.63000000001	19268.020000000004	43610.06000000001	48219.11	43400.51	40545.37	35249.869999999995	38643.710000000014	42114.64	42118.69	36196.72	40335.37	46042.77	42389.35	43902.3	36773.12	Phosphoribosylpyrophosphate synthetase
COG0463	222195.48000000004	209856.59	208563.72	261093.09	320602.59	329951.9	230045.5	346030.47	301875.49	130905.51	286435.16000000003	289879.71	240841.74	267763.00999999995	192769.29	220258.27	261084.01	240499.58	242356.07	292857.96	283009.53	244112.47	279598.97000000003	209938.48	Glycosyltransferase involved in cell wall bisynthesis
COG0464	1197.0	2315.75	3651.92	8398.83	2875.75	868.0	2695.58	1463.0	6484.33	193.83	5350.5	4797.0	4527.08	1907.56	4462.09	1433.83	2310.0	1718.25	449.0	4202.25	3523.92	5586.0	7947.34	4108.33	AAA+-type ATPase, SpoVK/Ycf46/Vps4 family
COG0465	66665.49	35448.97	65284.96	52720.79	61453.78999999999	63555.46	54252.05000000001	50160.83	63450.73	21980.520000000004	69401.94	65181.78000000001	63276.26	51391.7	50839.12	54597.83	62880.56	50193.99	43871.57	53327.87	60767.52	60941.52	57234.1	59393.7	ATP-dependent Zn proteases
COG0466	39740.37	27369.64	35374.79	37803.86	40826.17	42757.86	33944.42000000001	43258.210000000014	39239.19	10622.19	40240.76	41548.31	36088.68	36558.3	29957.869999999995	33741.840000000004	37399.36	33884.79	28753.04	36592.04	39426.27	38501.69	35555.3	34656.119999999995	ATP-dependent Lon protease, bacterial type
COG0467	18.0	0.0	74.0	0.0	0.0	0.0	86.0	45.0	0.0	0.0	0.0	0.0	34.0	761.0	0.0	0.0	22.0	44.0	0.0	1247.0	0.0	0.5	0.0	0.0	RecA-superfamily ATPase, KaiC/GvpD/RAD55 family
COG0468	41084.12	27316.3	37661.960000000014	38417.19	41410.89	43235.96	36580.35000000001	43444.13000000001	41128.53	17213.020000000004	40510.18	42093.04	38332.76	37659.3	31731.619999999995	35511.58999999998	39193.37	37218.49000000001	34137.87	38004.87	41717.02	39057.52	39691.7	34279.04	RecA/RadA recombinase
COG0469	39636.55	25095.26	35922.79	34824.86	40763.820000000014	42685.25	35799.38000000001	41274.570000000014	40324.43	20133.43	39663.31000000001	40068.94	36978.460000000014	35349.430000000015	30458.119999999995	33237.109999999986	38906.4	36726.33	34313.16	36908.2	39252.07	38093.210000000014	35159.27	34260.210000000014	Pyruvate kinase
COG0471	27697.0	25821.5	14102.29	68162.73	39643.88	51943.52	24202.96	50720.85	32712.86	41284.32	35820.2	44146.64	28414.390000000007	37322.08	29925.36	28083.11	28908.890000000007	47154.07	31434.46	32430.36	45325.3	29383.11	44947.86	31954.290000000005	Di- and tricarboxylate transporter
COG0472	78529.14	52910.57	62107.25	73427.33000000003	69154.90999999999	79405.42	64132.99000000001	81890.66	70021.45999999999	27205.710000000006	74056.23000000001	75437.41	61797.69	73976.52	54688.74000000001	59858.69	74129.64	70634.48000000001	66392.81	72528.66	72597.09	67990.88	65968.17	63864.50000000001	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase
COG0473	41081.8	27099.2	38100.29	37972.36	41481.320000000014	41885.63	37190.400000000016	48506.57000000001	40608.26	19332.22	41452.05	43234.21	38839.710000000014	38075.7	32546.119999999995	36278.79	38391.23	35100.79	34950.66	37266.87	37767.82	38350.92	38601.44	34279.460000000014	Isocitrate/isopropylmalate dehydrogenase
COG0474	116525.58	32981.009999999995	89362.69	58390.81	62079.61999999999	60661.06	69661.59000000001	59100.62	66754.83	24650.94	57528.25	67251.47	74954.76	54263.45000000001	56839.28999999999	71198.44	74449.39	53766.02	52585.36	52790.87	60933.52	74494.76000000001	63693.63	65904.95000000001	Magnesium-transporting ATPase (P-type)
COG0475	54382.78	51661.61	43447.88	69822.12	70643.62	78380.05	54134.51	75789.7	60867.19	24573.290000000005	51884.48	60052.47	53033.07	67269.84999999999	40565.61	45461.9	54039.14	55192.63	57317.21	70260.90000000001	61442.66	52493.13000000001	59441.97000000001	40455.69	Kef-type K+ transport system, membrane component KefB
COG0476	26152.7	18096.98	18989.29	20696.97	28889.07	28226.230000000003	20167.95	32127.3	17037.33	15995.43	22395.51	21977.2	21533.96	21494.69	17480.120000000006	20042.39	20853.630000000005	20777.13	22372.060000000005	25869.28	24583.97	16921.47	25952.65	9940.63	Molybdopterin or thiamine biosynthesis adenylyltransferase
COG0479	14152.88	20319.38	10293.29	25977.61	23708.52	27682.730000000003	17951.129999999994	38350.15	19297.43	16996.43	19419.31	20542.5	14467.96	24285.54	13572.12	16989.69	18200.570000000003	25167.13	22651.410000000003	24960.28	25583.07	16725.88	22120.619999999995	10941.88	Succinate dehydrogenase/fumarate reductase, Fe-S protein subunit
COG0480	99674.6	63267.62000000001	96939.18	95066.02	102402.94	101383.99	86678.33	107891.28	107305.62	32546.76000000001	115080.96	113606.91999999998	103477.64	98188.85	81446.51	90408.48	105488.5	85398.12999999999	77600.87	95739.66	104262.59	103303.06	99574.25	101065.68	Translation elongation factor EF-G, a GTPase
COG0481	40459.12	27069.97	37294.960000000014	37499.19	40961.89	42459.96	35023.35000000001	42910.13000000001	40804.53	17203.020000000004	40113.18	41379.04	37803.26	36592.3	31504.619999999995	35127.590000000004	38926.37	36453.49000000001	33788.87	37633.87	41001.02	38608.52	39011.7	34029.04	Translation elongation factor EF-4, membrane-bound GTPase
COG0482	57038.02	51844.2	45731.32999999999	70497.76999999999	82096.79000000001	93740.96	54985.77	95805.83	66460.76000000001	24108.1	68099.18	68718.44	59795.39	65818.61	43346.24	51275.02	66447.1	57399.53999999999	61800.17	74947.12	68270.69	63508.77	67394.32	47630.31999999999	tRNA U34 2-thiouridine synthase MnmA/TrmU, contains the PP-loop ATPase domain
COG0483	15121.8	16871.940000000002	12727.44	24868.410000000003	23377.27	28102.14	18524.4	30269.870000000006	16288.93	13930.82	20809.13	21985.8	16578.51	23522.810000000005	11885.85	16879.27	18660.24	20720.94	22639.020000000004	25379.08	21940.42	17343.02	23407.27	10906.929999999997	Archaeal fructose-1,6-bisphosphatase or related enzyme of inositol monophosphatase family
COG0484	49755.34	41173.23000000002	45737.56	53999.32	63993.54	67146.20999999999	46038.88	70475.83	54064.66	20507.520000000004	56860.23	60907.84	49818.41	56048.3	38266.97	46928.44	53386.17	50268.39	49374.87000000001	57454.87	59141.12	50660.69	57944.85	42671.390000000014	DnaJ-class molecular chaperone with C-terminal Zn finger domain
COG0486	38955.62	26927.37	37052.710000000014	37449.86	40370.69	42341.81	34423.070000000014	42753.63000000001	40685.53	17036.520000000004	39701.18	40844.04	36978.51	36568.3	30996.369999999995	34592.090000000004	38207.2	35667.69	31626.620000000006	37589.87	40748.02	38536.85000000001	38085.35	33896.54	tRNA U34 5-carboxymethylaminomethyl modifying GTPase MnmE/TrmE
COG0488	159999.63	123895.75	156090.61000000002	168362.48	182693.31000000003	208753.65	148975.43	188748.51000000004	194330.45	64362.96000000002	185923.51	174638.96999999994	161220.26	167513.37	127405.19000000002	138088.72	168469.46	148917.55	148701.75999999998	180209.47	177830.7	170764.0	173288.33000000002	145532.34999999998	ATPase components of ABC transporters with duplicated ATPase domains
COG0489	85344.73000000001	69574.85	75972.73	98070.92	104457.51	99542.43	80759.12	91837.05	92195.6	38377.460000000014	102278.48	90513.98	80510.85	87070.00000000001	65528.20999999999	74396.62999999999	75191.39000000001	68450.69	80898.33000000003	93216.23	85473.18999999999	81679.85	87851.12	66552.62000000001	Chromosome partitioning ATPase, Mrp family, contains Fe-S cluster
COG0490	0.0	8.5	42.5	0.0	0.0	18.5	0.0	5.0	0.0	0.0	26.33	44.67	5.0	0.0	265.5	8.17	8.33	0.0	0.0	196.5	56.0	0.0	14.0	345.83	K+/H+ antiporter YhaU, regulatory subunit KhtT
COG0491	112961.64	39462.39	85897.46999999999	58712.51	59708.78999999999	62974.06	79758.22	52966.73	84138.92	33191.3	85525.89	86275.23	71543.37	65867.34	63787.13000000001	66300.45999999998	84455.05	65608.07	64354.2	63057.29	67574.95999999999	92408.17	59330.56000000001	82606.18	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II
COG0492	79580.64	41724.610000000015	78016.21	68593.99	72757.63999999997	71960.81	64862.49000000001	57987.15	85371.96	25103.020000000004	81047.54999999999	86862.02	77482.26	61422.87000000001	61938.95	65531.12	72164.95999999999	65911.19	50182.22	60326.37	71826.27	74898.35	72122.88000000003	71790.11	Thioredoxin reductase
COG0493	94611.38	67612.99000000003	88376.42000000001	94184.61	96754.95	103799.72000000002	82174.04000000001	94010.37	105577.39	29232.35	106440.76	105340.73	93473.13	84849.92	78939.17	81522.71	90897.15	83110.73	69297.96	87789.69	98574.47	92899.25	101318.97	87639.94	NADPH-dependent glutamate synthase beta chain or related oxidoreductase
COG0494	34088.369999999995	18997.04	35797.539999999986	27869.99	40267.32	37448.53	34163.86	38604.94	35989.9	25187.800000000007	33741.4	39279.01	33629.11	28142.15	26572.43	31171.370000000006	33323.2	31591.410000000003	27743.13	32865.25	33827.369999999995	34992.59	35890.21	30791.74	8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family
COG0495	35077.119999999995	18277.97	33351.06	25625.890000000007	21956.64	22137.96	27750.1	17617.38	29632.03	13822.02	32678.68	29702.64	28100.26	23733.050000000007	25866.120000000006	26240.29	28714.97	27632.49	24155.97	22963.370000000006	31316.52	25707.770000000004	26321.7	26628.94	Leucyl-tRNA synthetase
COG0496	25258.6	19998.04	16288.62	25019.23	23190.97	27486.69	18625.86	36382.110000000015	19220.43	7760.36	18780.63	19485.2	16021.85	24022.07	14420.53	18406.47	20362.1	19738.79	19223.19	24354.87	24284.6	18881.69	21908.93	11794.38	Broad specificity polyphosphatase and 5'/3'-nucleotidase SurE
COG0497	40459.12	27065.97	37294.960000000014	37492.19	40961.89	42431.96	35016.35000000001	42910.13000000001	39840.53	17121.020000000004	40113.18	41378.04	37803.26	36589.3	31021.619999999995	35122.590000000004	38926.37	36430.49000000001	33750.87	37633.87	41001.02	38608.52	38779.7	34029.04	DNA repair ATPase RecN
COG0498	54217.54000000001	29461.97	43264.79	41080.69	42089.72	41855.96	38878.77	49044.8	41611.36	10942.19	41716.68	43181.04	43384.68	40246.47	34863.45	40672.419999999984	43507.2	35809.990000000005	32103.04	39656.539999999986	40196.52	45033.69	43746.37	37682.04	Threonine synthase
COG0499	10611.62	6637.92	8203.29	16706.03	5080.46	9624.25	9212.49	8047.51	9910.87	14577.66	13813.75	6832.0	5106.56	12052.83	8009.1	9662.59	6742.3	7346.9	17310.66	8951.33	6818.1	7728.91	10063.03	8789.08	S-adenosylhomocysteine hydrolase
COG0500	0.0	1.4	0.0	0.0	1.8	0.6	0.8	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.2	0.0	0.0	0.0	1.0	1.4	1.0	SAM-dependent methyltransferase
COG0501	12341.35	11365.95	8225.94	26905.22	11464.02	6952.83	13171.0	16380.11	9981.66	11536.85	24341.96	13767.5	8322.53	16155.03	8083.65	8319.67	10124.77	22755.33	11985.169999999998	16476.92	11018.82	10133.12	18793.1	10290.61	Zn-dependent protease with chaperone function
COG0502	43441.17	30755.01000000001	40459.53	47163.09	63441.53999999999	67419.20999999999	37659.91	60858.81000000001	41929.790000000015	19343.65	38798.06	48599.41	42959.34	45240.19	33262.11	37114.29	42607.26	35807.240000000005	36948.97	46999.17	50243.99	36951.02	52801.17	32556.0	Biotin synthase or related enzyme
COG0503	60474.39	49116.62	58677.66	62580.42	74992.98999999999	80449.75	52456.00000000001	74675.58	69855.12999999999	18477.300000000007	63741.39000000001	67014.10999999999	67966.28	59237.93000000001	52875.07	53290.60999999999	58854.81	67946.98000000001	50608.23	62748.91	68391.52	62027.28999999999	64818.18	54966.25000000001	Adenine/guanine phosphoribosyltransferase or related PRPP-binding protein
COG0504	39623.12	27043.97	37162.460000000014	37353.19	40885.39	41540.46	35029.35000000001	42895.13000000001	40767.53	17096.020000000004	39904.68	41271.04	37716.26	36440.3	31461.619999999995	35016.340000000004	38770.87	36429.74000000001	33561.87	37603.87	40925.77	38498.02	38656.2	33870.79	CTP synthase (UTP-ammonia lyase)
COG0505	39904.45	26993.39	37196.960000000014	37415.19	40874.89	42454.96	35022.10000000001	42929.13000000001	40770.53	17285.020000000004	40039.68	41203.04	37963.51	36054.3	31309.619999999995	34999.590000000004	38878.87	36489.99000000001	33667.87	37624.87	40535.52	38186.02	39159.53	33728.54	Carbamoylphosphate synthase small subunit
COG0506	21.0	7.0	0.0	0.0	0.0	8.0	5.0	19.0	10.0	0.0	3826.0	910.0	5.0	0.0	2.0	23.0	5.0	11.0	12.0	1.0	0.0	1.0	0.0	0.0	Proline dehydrogenase
COG0507	29222.54	10073.97	27035.17	18409.38	19713.27	16655.81	22752.41	13168.28	23694.33	7218.41	23962.43	26049.74	25456.2	17088.559999999998	20931.33	21751.54	21444.8	19349.54	12684.39	13793.59	20368.05	27096.02	21464.08	26829.66	ATP-dependent exoDNAse (exonuclease V), alpha subunit, helicase superfamily I
COG0508	17427.9	6447.19	12016.71	10332.36	2929.01	6934.78	12519.05	3221.4700000000007	13639.01	25270.31	18489.26	9420.4	6279.539999999999	7852.459999999999	5810.43	12467.15	11929.37	7143.48	20482.32	8208.49	7623.950000000002	7443.289999999999	6533.550000000001	4362.0	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component
COG0509	27206.050000000007	14554.93	15130.44	22441.160000000003	22990.97	27952.04	19906.33	36127.45	18848.92	13930.82	19629.63	18086.0	16311.259999999998	23948.390000000007	11336.69	17907.57	21706.4	20282.99	23389.270000000004	24307.33	22939.07	17990.190000000002	18674.85	11846.929999999997	Glycine cleavage system H protein (lipoate-binding)
COG0510	500.85	889.19	1232.75	950.0	1902.65	3099.14	3851.33	2527.02	3951.4	5299.91	4999.88	5430.4	2189.45	2725.47	1451.5	1047.52	6026.37	6521.79	3594.54	3505.0	2104.05	4816.35	2784.2200000000007	4518.5	Thiamine kinase and related kinases
COG0511	27964.5	9368.0	29136.870000000006	14638.05	19009.47	14307.910000000002	22042.86	8750.32	25499.97	12379.74	23508.230000000003	24634.14	25563.680000000004	17366.620000000006	19788.93	22415.910000000003	22609.2	18719.14	15850.07	15513.25	21198.05	24197.35	22869.45	23521.08	Biotin carboxyl carrier protein
COG0512	31002.2	22197.07	30225.29	30157.61	35993.22	39694.96	28229.470000000005	39747.640000000014	33266.2	16521.770000000004	32174.68	31134.14	27565.01	30155.700000000004	23475.120000000006	25571.59	29580.370000000006	28496.49	29353.370000000006	33522.2	35704.02	30050.270000000004	32751.539999999994	23559.960000000006	Anthranilate/para-aminobenzoate synthase component II
COG0513	88164.04999999997	78443.41	67244.23	103051.64	104910.05	130672.22	83752.15000000001	122108.91	103216.89	55013.21	94086.11	91973.98	81782.41	100883.98	66556.8	76405.49	95101.34	93888.25	95587.64	106589.1	102492.83	91739.52	95236.34	66675.22	Superfamily II DNA and RNA helicase
COG0514	37567.7	40400.57	32758.39	47956.89000000001	55684.28999999999	64165.09	37107.42	67165.23	47144.9	22199.22	48035.01	47776.57	38441.91	50945.53	29968.99	35371.19	47399.17	38869.49	48492.42	54838.9	51987.06999999999	42373.44	46127.58	32667.69	Superfamily II DNA helicase RecQ
COG0515	39410.99	21721.4	46809.02	27453.9	42072.77	42505.88	53334.34000000001	35272.18	59756.45	54476.56	64952.23	70418.68000000001	44050.65	42769.48	37999.1	42196.01	70070.38	48079.53999999999	61529.9	43950.36	41427.55	59003.45	40347.03	63670.79	Serine/threonine protein kinase
COG0516	41778.97	29668.759999999995	38367.460000000014	42455.52	42704.99000000001	43450.5	36585.460000000014	44282.4	40877.43	21160.93	42491.81000000001	44104.44	40340.710000000014	41057.12	33597.619999999995	36554.61	39665.41	40511.58	35035.41	38470.12	44041.32	39659.710000000014	44460.85	36494.040000000015	IMP dehydrogenase/GMP reductase
COG0517	16736.77	2836.45	14230.67	10387.88	8890.369999999999	11141.5	8597.25	3598.76	16789.6	3066.5	11526.38	12919.67	10459.25	5145.82	9852.75	9033.47	8195.6	5605.75	3361.6	5790.67	8319.1	9305.0	9034.13	8688.41	CBS domain
COG0518	1295.0	723.09	906.9	1361.3	819.52	121.45	1674.7599999999998	557.25	756.1700000000002	7327.83	4217.0	2237.4	2974.08	1940.83	1037.33	1942.72	3485.4	3108.4	4939.27	348.08	2838.0	166.41	1239.05	2064.350000000001	GMP synthase - Glutamine amidotransferase domain
COG0519	44787.57000000001	32702.37	43316.91	42245.890000000014	44897.84	52569.46	41374.250000000015	46155.98	56288.23	20780.020000000004	50560.43	50762.14	42066.66	45434.3	35268.22	37792.94	45756.17	42164.389999999985	43538.87	47663.37	46429.62	48509.27	42793.4	41080.54	GMP synthase, PP-ATPase domain/subunit
COG0520	57501.39	27814.53	47707.96	43847.69	48738.49	49217.67	43781.750000000015	51976.73	47599.6	20320.93	54112.81	50337.88	47776.96	41543.27	38386.45	42719.03	48852.23	40684.08	39352.41	41430.04	44484.32	47618.21000000001	42028.1	44853.12	Selenocysteine lyase/Cysteine desulfurase
COG0521	20420.82	7395.83	20799.75	15513.18	15105.35	16450.58	14105.89	11596.4	19540.33	8526.32	19634.94	17155.870000000006	17893.4	9936.45	15113.83	15129.26	14953.93	12070.43	7546.53	11059.75	18609.6	15340.05	19023.03	16282.33	Molybdopterin biosynthesis enzyme MoaB
COG0522	40869.37	27075.47	37460.710000000014	37666.94	41254.64	43667.96	35588.35000000001	42934.13000000001	40821.53	17246.020000000004	40401.43	41444.54	38138.76	37166.95	31599.619999999995	35179.33999999998	39190.87	36494.24000000001	34192.12	37662.12	41190.52	38935.02	38953.7	34380.54	Ribosomal protein S4 or related protein
COG0523	30298.53	20171.58	30023.25	24184.05	37628.85000000001	32110.480000000003	25038.56	36510.4	33067.83	13162.02	27659.77	35298.34	33026.4	26378.35	24871.6	26838.33	28513.86	25300.73	21083.68	28540.95	32496.9	32859.380000000005	30578.3	26759.460000000006	GTPase, G3E family
COG0524	138798.36	123613.5	138873.38	166153.58999999994	180659.36	204995.26	143377.2	195504.8	177226.0	78390.72	179546.55	175737.87	153124.04	166447.26999999993	117578.69	130653.86	153485.21	135599.07	148427.56	177730.22	159054.42	152911.9	165623.26	135330.28	Sugar or nucleoside kinase, ribokinase family
COG0525	40706.12	27086.97	37294.960000000014	37501.19	40961.89	42467.96	35436.35000000001	42910.13000000001	40810.53	17324.020000000004	40124.18	41379.04	37803.26	36830.3	31533.619999999995	35148.58999999998	38940.37	36542.49000000001	33871.87	37633.87	41011.02	38641.02	38779.7	34032.04	Valyl-tRNA synthetase
COG0526	51772.33	61708.54000000001	30642.88	65883.97	81688.31	102185.44	48208.74	88059.65	65938.90000000001	33749.99	50587.26	58845.17	45295.73	67453.62000000001	40422.930000000015	49451.84	55508.99	63405.44000000001	67888.95999999999	73378.84000000001	65141.16	58733.76	62972.29	25742.42	Thiol-disulfide isomerase or thioredoxin
COG0527	65356.03	51382.33	54260.67999999999	64686.72	69809.94	76564.94	59165.51	76611.62999999999	66922.66	30558.62	73784.32	70438.70999999999	56956.03999999999	69173.66	45286.01	54175.78000000001	68379.13	63422.77	58130.35	69155.07	69521.69	60707.15	63543.02	53458.85	Aspartokinase
COG0528	40695.12	27067.97	37294.960000000014	37472.19	40961.89	42465.96	35436.35000000001	42910.13000000001	40804.53	17149.020000000004	40114.18	41375.04	37803.26	36823.3	31522.619999999995	35153.58999999998	38917.37	36489.49000000001	33909.87	37633.87	41011.02	38633.02	38779.7	34032.04	Uridylate kinase
COG0529	8313.05	13724.96	6120.52	19096.33	20699.05	26225.29	9846.39	26852.450000000004	12415.26	6325.24	16524.88	15970.8	10823.929999999997	18527.06	6289.440000000001	9642.75	13506.4	13377.990000000002	16378.19	20172.5	19737.07	11369.94	16304.77	8028.68	Adenylylsulfate kinase or related kinase
COG0530	16986.38	19024.46	21200.27	27182.08	34692.55	39451.29	20693.69	24028.450000000004	33955.26	8877.49	38316.88	31318.3	25554.68	29129.710000000006	17492.44	16881.4	28243.73	22656.49	23063.44	32322.25	33174.32	25438.19	30060.77	23174.18	Ca2+/Na+ antiporter
COG0531	56444.13	25408.71	40733.62	58163.98	44906.72999999999	49670.07	51595.37	57409.18	36198.86	42046.290000000015	53513.48	50909.31	47916.89000000001	43955.7	33729.03	39250.57	48284.73	56693.5	44953.72	44488.51	40760.789999999986	44290.44	65671.83	41223.16	Amino acid transporter
COG0532	40695.12	27069.97	37294.960000000014	37499.19	40961.89	42465.96	35436.35000000001	42910.13000000001	40804.53	17203.020000000004	40114.18	41379.04	37803.26	36823.3	31528.619999999995	35153.58999999998	38940.37	36489.49000000001	33909.87	37633.87	41011.02	38633.02	38779.7	34032.04	Translation initiation factor IF-2, a GTPase
COG0533	47848.54	28792.7	46029.38	47548.77	48155.31	48351.63	40467.05000000002	44008.29	46858.53	18995.020000000004	47499.6	51840.31	46908.26	42776.390000000014	39829.62	40455.34	45098.04	40549.24	37921.62	42551.96	46210.52	47207.52	44608.53	42700.87	tRNA A37 threonylcarbamoyltransferase TsaD
COG0534	348932.33	238543.84	327966.34	328319.5	382433.68	407042.8	296841.45	368461.62000000005	367097.68	116094.16	359355.86999999994	365342.38	347597.63	328446.72999999986	265214.60000000003	296727.88	350168.80999999994	274669.52	286702.85	350459.57	346253.5	345213.13	339707.61	310415.24	Na+-driven multidrug efflux pump
COG0535	80411.35	45494.16	68104.73	53688.56	85504.48999999999	80172.02999999997	58976.95	73395.04000000001	65044.28999999999	23204.48	53959.89	59644.72000000001	68559.97	64410.81000000001	49110.20999999999	61530.05	56256.75000000001	45976.49	56901.01	65914.7	66501.23999999999	64913.7	65564.84	46333.93	Radical SAM superfamily enzyme, MoaA/NifB/PqqE/SkfB family
COG0536	40459.12	27069.97	37294.960000000014	37499.19	40961.89	42465.96	35016.35000000001	42910.13000000001	40804.53	17173.020000000004	40114.18	41379.04	37803.26	36589.3	31504.619999999995	35127.590000000004	38926.37	36453.49000000001	33788.87	37633.87	41001.02	38608.52	38699.7	34029.04	GTPase involved in cell partioning and DNA repair
COG0537	62360.32	40861.41000000002	52868.81	55961.02	62184.13999999999	69373.31	46318.10000000001	69733.15	71744.23000000001	18713.020000000004	55317.09	52506.78	52248.91	53767.47000000001	42258.38	50064.38	52046.4	48604.09	47992.77	56599.37	58907.02	55286.77	59322.2	40891.55	Diadenosine tetraphosphate (Ap4A) hydrolase or other HIT family hydrolase
COG0538	31130.95	22954.06	31879.370000000006	27752.7	37884.52	37319.64	31029.620000000006	35747.97	37228.2	15502.94	36385.76	35744.270000000004	31807.180000000004	31347.800000000007	23435.2	28734.76	32364.2	27822.19	30765.870000000006	33175.78	31024.35	33162.270000000004	32214.269999999997	29365.38	Isocitrate dehydrogenase
COG0539	29270.93	20674.61	15975.04	24465.81	25387.77	27263.29	22602.73	32619.870000000006	19406.76	13961.52	19718.13	23452.7	18703.51	25881.810000000005	15304.12	23181.47	23443.44	23855.24	26345.770000000004	24914.28	25658.52	23026.520000000004	22962.17	14622.38	Ribosomal protein S1
COG0540	41282.12	25473.64	37396.960000000014	38050.19	41811.89	43103.96	35427.150000000016	43137.13000000001	40861.53	17167.020000000004	39817.18	41073.04	37747.26	36433.3	30698.619999999995	34172.99	39290.37	36763.49000000001	33957.87	38605.87	39233.02	37562.02	38775.7	33949.04	Aspartate carbamoyltransferase, catalytic chain
COG0541	40695.12	27069.97	37294.960000000014	37499.19	40961.89	42459.96	35436.35000000001	42910.13000000001	40804.53	17203.020000000004	40113.18	41379.04	37803.26	36823.3	31528.619999999995	35153.58999999998	38940.37	36489.49000000001	33909.87	37633.87	41011.02	38633.02	38779.7	34032.04	Signal recognition particle GTPase
COG0542	91062.12	68485.95999999999	83418.09999999999	87433.45000000001	104307.53999999998	111606.22999999998	79657.99999999999	110629.27	96554.89	32140.12	92898.46	100185.55	93918.44000000002	90982.84	75358.09	80331.08	94189.28	89606.47	78023.66	94753.61	97690.59	94870.08	91923.8	80545.45	ATP-dependent Clp protease ATP-binding subunit ClpA
COG0543	84470.22	36643.14	71910.86	58579.29	60244.22	64501.73	63613.31000000001	49837.48	65658.95000000001	15114.27	70524.06	70048.05	65840.26000000001	58044.95	53513.62999999999	58474.09	68390.19	51451.94	46304.79	55109.71	63245.03999999999	69545.51999999999	54226.74	65541.38	NAD(P)H-flavin reductase
COG0544	43965.22	30732.77	48130.96	39926.49000000001	51576.09	51918.96	40395.35000000001	46865.23	53982.63000000001	19192.020000000004	58981.31000000001	49975.61	47662.76000000001	42456.3	39260.62	40123.960000000014	46034.3	40931.99	36280.72	45832.37	51054.02	44279.52	47646.9	41367.87	FKBP-type peptidyl-prolyl cis-trans isomerase (trigger factor)
COG0545	23526.939999999995	38463.74	16249.159999999998	43352.960000000014	42571.52	52507.38000000001	32632.53	61916.90000000001	37651.03	20239.71	31811.76	33530.399999999994	25058.44	44236.7	23196.33	28693.970000000005	33619.869999999995	40215.58	40036.460000000014	46955.23	47287.03999999999	30487.210000000006	34249.789999999986	19675.51	FKBP-type peptidyl-prolyl cis-trans isomerase
COG0546	92040.67	61405.44	94738.58	94942.95	102289.36999999998	100263.45	81624.94	108600.36	104480.69	49249.62	98601.83	104531.72	99230.06	87706.44000000003	81154.66	85322.20000000001	92793.97	85842.43999999999	80282.46	89811.07	102054.66	97878.0	97618.92999999998	89297.33999999998	Phosphoglycolate phosphatase, HAD superfamily
COG0547	30234.55	21177.91	30386.04	29340.86	36235.070000000014	39274.25	29279.330000000005	40240.570000000014	30876.43	19098.68	31273.060000000005	32553.54	27059.710000000006	31826.28000000001	22758.45	26176.61	29025.900000000005	26485.33	30969.910000000003	32058.95	31628.82	26737.960000000006	33282.439999999995	23456.710000000006	Anthranilate phosphoribosyltransferase
COG0548	37225.8	26007.83	35922.04	32619.53	37996.87	40632.85	34924.68000000001	42226.570000000014	36577.93	19656.93	36293.81000000001	37388.44	32690.960000000006	35801.53000000001	27715.87	33705.859999999986	36142.400000000016	33275.03	34028.91	35016.95	34960.57	36279.710000000014	34511.33999999998	29504.960000000006	Acetylglutamate kinase
COG0549	20740.92	5042.66	18125.42	9037.93	13124.45	12854.08	14251.740000000002	6927.509999999998	14891.73	9757.35	19275.22	12327.44	14866.18	8656.87	10651.09	12297.96	13862.97	11353.48	6870.32	9867.25	13706.57	11954.78	14804.27	11589.74	Carbamate kinase
COG0550	106232.28	84675.54	99832.98	121386.52	135688.89	142130.75	93877.27	154332.18	121427.69000000002	36527.17000000001	115203.22	120105.95	110539.89	124534.08	82974.45999999999	98669.15000000002	108170.63	102595.77	94864.16000000002	122627.24	132929.69	104304.46	116429.6	91881.28	DNA topoisomerase IA
COG0551	36.6	317.62	0.0	188.0	63.6	33.29	970.03	33.1	0.4	2977.91	202.63	281.4	20.2	11.4	246.0	336.77	38.2	910.09	249.29	0.0	559.3	363.69	67.4	290.25	ssDNA-binding Zn-finger and Zn-ribbon domains of topoisomerase 1
COG0552	40695.12	27069.97	37294.960000000014	37499.19	40961.89	42459.96	35436.35000000001	42910.13000000001	40804.53	17203.020000000004	40113.18	41379.04	37803.26	36823.3	31528.619999999995	35153.58999999998	38940.37	36489.49000000001	33909.87	37633.87	41011.02	38633.02	38699.7	34032.04	Signal recognition particle GTPase
