function	A011.337.951	A011.796.405	A065.688.849	A139.426.047	A257.868.269	A290.419.594	A328.260.254	A328.607.302	A475.161.163	A510.125.355	A517.753.353	A519.936.442	A603.130.471	A603.362.293	A627.062.688	A674.187.094	A712.481.521	A742.300.741	A750.812.113	A866.438.792	A896.860.089	A912.362.107	A912.836.594	A929.187.519	description
K02835	40910.12	27070.97	37294.960000000014	37499.52	40961.89	42465.96	35023.35000000001	42910.13000000001	40804.53	17215.020000000004	40114.18	41379.04	37803.26	36592.3	31507.619999999995	35133.590000000004	38926.37	36476.49000000001	33827.87	37633.87	41004.02	38610.19	38779.7	34029.04	prfA, MTRF1, MRF1; peptide chain release factor 1
K02836	40459.12	27073.97	37294.960000000014	37553.19	40961.89	42465.96	35023.35000000001	42910.13000000001	40804.53	17311.020000000004	40114.18	41387.04	37803.26	36592.3	31516.619999999995	35127.590000000004	38972.37	36453.49000000001	33788.87	37633.87	41001.02	38608.52	38779.7	34029.04	prfB; peptide chain release factor 2
K02837	35987.2	25956.4	33499.79	37019.11	40151.47	41753.46	31892.61	41422.63000000001	38337.53	10737.69	39094.43	39155.94	36561.68	35095.72	29505.539999999994	31087.52	35301.369999999995	34191.990000000005	29386.04	37003.29	39174.27	37042.52	37709.45	31392.79	prfC; peptide chain release factor 3
K02838	40459.12	27069.97	37294.960000000014	37499.19	40961.89	42465.96	35023.35000000001	42910.13000000001	40804.53	17203.020000000004	40114.18	41379.04	37803.26	36592.3	31504.619999999995	35127.590000000004	38926.37	36453.49000000001	33788.87	37633.87	41001.02	38608.52	38779.7	34029.04	frr, MRRF, RRF; ribosome recycling factor
K02839	659.6	1715.29	325.0	609.0	14.6	62.0	1908.6	6.6000000000000005	719.4	2072.7	1171.2	205.4	120.2	974.4	20.0	38.2	59.2	1041.8	279.0	5.0	68.8	1590.4	30.4	12.0	prfH; peptide chain release factor
K02840	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	212.0	5.0	0.0	0.0	0.0	30.0	5.29	0.0	0.0	0.0	0.0	0.0	waaB, rfaB; UDP-D-galactose:(glucosyl)LPS alpha-1,6-D-galactosyltransferase [EC:2.4.1.-]
K02841	1556.27	2205.87	1137.67	8030.83	2362.27	3688.29	2014.03	6946.259999999998	1224.4	3655.91	1142.63	2797.4	1231.2	2012.07	3078.33	2310.77	867.87	6091.09	1231.29	1339.67	4072.3	1656.69	4373.73	2001.58	waaC, rfaC; heptosyltransferase I [EC:2.4.-.-]
K02843	8175.1399999999985	5105.87	2680.13	13034.02	6435.6399999999985	9761.29	6358.84	7049.52	8000.59	6875.57	8883.880000000001	10211.4	3350.26	7156.31	6599.1100000000015	5314.68	8470.34	13803.990000000002	5238.79	8174.34	7449.14	7602.69	6946.000000000001	8266.57	waaF, rfaF; heptosyltransferase II [EC:2.4.-.-]
K02844	911.6	347.29	117.0	392.0	250.6	17.29	1174.03	785.6	200.4	2911.91	459.63	440.4	148.2	290.4	134.0	693.7700000000002	355.2	1833.09	373.29	0.0	93.3	258.69	82.4	231.25	waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase [EC:2.4.1.-]
K02846	36.6	1.29	0.0	70.0	3.6	17.29	878.03	6.6000000000000005	0.4	2868.91	162.63	163.4	0.2	6.4	3.0	7.77	14.2	881.0899999999998	203.29	0.0	70.3	33.69	30.4	10.25	solA; N-methyl-L-tryptophan oxidase [EC:1.5.3.-]
K02847	36.6	183.87	11.0	208.0	145.6	49.29	894.03	1029.6	528.4	2868.91	877.63	1307.4	50.2	25.4	365.33	36.77	19.2	3723.09	226.29	0.0	1018.8	1438.69	38.40000000000001	563.0	waaL, rfaL; O-antigen ligase [EC:2.4.1.-]
K02848	36.6	1.29	0.0	1.0	3.6	0.0	873.6	6.6000000000000005	0.4	1702.2	162.2	163.4	0.2	9.4	5.0	10.2	0.2	942.8	373.29	0.0	68.8	33.4	35.40000000000001	3.0	waaP, rfaP; heptose I phosphotransferase [EC:2.7.1.-]
K02849	429.6	1914.29	6.0	1242.0	984.6	210.29	1019.03	809.6	21.4	3655.91	164.63	487.4	283.2	213.4	1476.0	1422.77	19.2	1541.09	457.29	116.0	1609.3	396.69	193.4	461.25	waaQ, rfaQ; heptosyltransferase III [EC:2.4.-.-]
K02850	266.6	5.29	0.0	11.0	3.6	0.0	876.6	6.6000000000000005	0.4	1702.2	169.2	163.4	0.2	6.4	3.0	7.2	0.2	879.8	203.29	0.0	78.8	31.4	32.4	5.0	waaY, rfaY; heptose II phosphotransferase [EC:2.7.1.-]
K02851	21975.52	3124.1	10259.67	6296.83	3501.82	5414.56	11360.96	6449.6799999999985	3071.9	3889.91	3935.05	6805.57	9206.45	4544.41	7832.75	10998.92	10113.04	12007.29	7200.29	1738.34	4077.55	9324.19	3617.3	9626.83	wecA, tagO, rfe; UDP-GlcNAc:undecaprenyl-phosphate/decaprenyl-phosphate GlcNAc-1-phosphate transferase [EC:2.7.8.33 2.7.8.35]
K02852	419.85	1976.29	1818.4	3008.8	61.35	633.29	1600.83	6.6000000000000005	964.4	2868.91	347.63	2162.8	880.2	1773.15	382.0	997.1700000000003	426.6	1774.09	2334.69	1697.0	867.9	34.69	1176.0	3234.85	wecG, rffM; UDP-N-acetyl-D-mannosaminouronate:lipid I N-acetyl-D-mannosaminouronosyltransferase [EC:2.4.1.180]
K02853	36.6	1.29	0.0	70.0	3.6	17.29	878.03	6.6000000000000005	0.4	2868.91	162.63	163.4	0.2	6.4	3.0	7.77	14.2	881.0899999999998	203.29	0.0	106.3	33.69	30.4	10.25	wzyE, rffT; enterobacterial common antigen polymerase [EC:2.4.1.-]
K02854	212.6	145.29	36.0	70.0	3.6	17.29	1226.03	6.6000000000000005	14.4	2868.91	162.63	163.4	0.2	50.4	41.0	719.7700000000002	312.2	1049.09	203.29	0.0	70.3	36.69	42.40000000000001	16.25	rhaR; AraC family transcriptional regulator, L-rhamnose operon transcriptional activator RhaR
K02855	128.6	145.29	36.0	141.0	3.6	17.29	1226.03	6.6000000000000005	14.4	2868.91	162.63	163.4	0.2	50.4	41.0	719.7700000000002	326.2	1049.09	211.29	2.0	71.8	33.69	42.40000000000001	17.5	rhaS; AraC family transcriptional regulator, L-rhamnose operon regulatory protein RhaS
K02856	7120.38	12923.29	5479.0999999999985	18533.0	20866.55	26223.29	9357.48	26385.950000000004	12716.6	6286.41	16779.13	16389.8	10675.6	19861.65	6026.6	11061.670000000002	13917.4	13534.490000000002	16667.690000000002	20996.5	14186.9	12020.94	16140.1	8282.35	rhaT; L-rhamnose-H+ transport protein
K02858	2001.6	455.29	110.0	516.3299999999998	332.6	50.29	1515.36	812.1	723.73	2911.91	1154.63	1471.4	178.2	878.4	331.33	392.77	238.2	1927.09	340.29	0.0	1166.3	1357.86	157.4	534.25	ribB, RIB3; 3,4-dihydroxy 2-butanone 4-phosphate synthase [EC:4.1.99.12]
K02859	2.25	29.75	40.5	5.0	7.0	17.0	83.75	20.0	0.0	2.0	1.5	1.0	695.75	6.0	31.5	6.0	0.0	2075.0	7.0	3.0	0.0	7.0	404.83	8.5	ribT; riboflavin biosynthesis RibT protein
K02860	39896.12	26997.97	37270.29	37441.69	40961.22	42465.96	33748.020000000004	42909.13000000001	40519.86	10793.69	40081.18	41379.04	37729.93	36345.97	31040.619999999995	33343.92	37842.37	35816.490000000005	30264.54	37573.54	41000.02	38600.19	38773.7	34029.04	rimM; 16S rRNA processing protein RimM
K02862	0.0	1.0	0.0	0.0	0.0	0.0	30.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	ctaG; putative membrane protein
K02863	40695.12	27069.97	37294.960000000014	37499.19	40961.89	42465.96	35436.35000000001	42910.13000000001	40804.53	17203.020000000004	40114.18	41379.04	37803.26	36823.3	31528.619999999995	35153.58999999998	38940.37	36489.49000000001	33909.87	37633.87	41011.02	38633.02	38779.7	34032.04	RP-L1, MRPL1, rplA; large subunit ribosomal protein L1
K02864	40695.12	27021.97	36839.960000000014	37499.19	40961.89	42026.96	35436.35000000001	42562.13000000001	41337.53	17203.020000000004	40057.18	41379.04	37607.26	36389.3	32011.619999999995	35153.58999999998	38921.37	36489.49000000001	33909.87	37447.87	40354.02	38446.02	38779.7	34032.04	RP-L10, MRPL10, rplJ; large subunit ribosomal protein L10
K02866	236.0	0.0	0.0	0.0	0.0	0.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	24.0	26.0	14.0	36.0	121.0	0.0	10.0	24.5	0.0	3.0	RP-L10e, RPL10; large subunit ribosomal protein L10e
K02867	40695.12	27069.97	37294.960000000014	37499.19	40961.89	42465.96	35436.35000000001	42910.13000000001	40804.53	17203.020000000004	40114.18	41379.04	37803.26	36823.3	31528.619999999995	35153.58999999998	38940.37	36489.49000000001	33909.87	37633.87	41011.02	38633.02	38779.7	34032.04	RP-L11, MRPL11, rplK; large subunit ribosomal protein L11
K02869	236.0	0.0	0.0	0.0	0.0	0.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	24.0	26.0	14.0	36.0	121.0	0.0	10.0	24.5	0.0	3.0	RP-L12, rpl12; large subunit ribosomal protein L12
K02871	40637.12	27069.97	37294.960000000014	37494.19	40961.89	42465.96	35436.35000000001	42910.13000000001	40803.53	17203.020000000004	40110.18	41377.04	37803.26	36816.3	31528.619999999995	35153.58999999998	38940.37	36480.49000000001	33909.87	37633.87	41011.02	38633.02	38779.7	34030.04	RP-L13, MRPL13, rplM; large subunit ribosomal protein L13
K02874	40695.12	27069.97	37294.960000000014	37499.19	40961.89	42465.96	35436.35000000001	42910.13000000001	40804.53	17203.020000000004	40114.18	41379.04	37803.26	36823.3	31528.619999999995	35153.58999999998	38940.37	36489.49000000001	33909.87	37633.87	41011.02	38633.02	38779.7	34032.04	RP-L14, MRPL14, rplN; large subunit ribosomal protein L14
K02875	236.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	24.0	26.0	13.0	36.0	121.0	0.0	0.0	21.5	0.0	3.0	RP-L14e, RPL14; large subunit ribosomal protein L14e
K02876	40695.12	27069.97	37294.960000000014	37499.19	40961.89	42465.96	35436.35000000001	42910.13000000001	40804.53	17203.020000000004	40114.18	41379.04	37803.26	36823.3	31528.619999999995	35153.58999999998	38940.37	36489.49000000001	33909.87	37633.87	41011.02	38633.02	38779.7	34032.04	RP-L15, MRPL15, rplO; large subunit ribosomal protein L15
K02877	236.0	0.0	0.0	0.0	0.0	0.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	24.0	26.0	14.0	36.0	121.0	0.0	10.0	24.5	0.0	3.0	RP-L15e, RPL15; large subunit ribosomal protein L15e
K02878	40459.12	27069.97	37294.960000000014	37499.19	40961.89	42465.96	35023.35000000001	42910.13000000001	40804.53	17203.020000000004	40114.18	41379.04	37803.26	36592.3	31504.619999999995	35127.590000000004	38926.37	36453.49000000001	33788.87	37633.87	41001.02	38608.52	38779.7	34029.04	RP-L16, MRPL16, rplP; large subunit ribosomal protein L16
K02879	40459.12	27069.97	37294.960000000014	37499.19	40961.89	42465.96	35023.35000000001	42910.13000000001	40804.53	17203.020000000004	40114.18	41379.04	37803.26	36592.3	31504.619999999995	35127.590000000004	38926.37	36453.49000000001	33788.87	37633.87	41001.02	38608.52	38779.7	34029.04	RP-L17, MRPL17, rplQ; large subunit ribosomal protein L17
K02881	40695.12	27069.97	37294.960000000014	37499.19	40961.89	42465.96	35436.35000000001	42910.13000000001	40804.53	17203.020000000004	40114.18	41379.04	37803.26	36823.3	31528.619999999995	35153.58999999998	38940.37	36489.49000000001	33909.87	37633.87	41011.02	38633.02	38779.7	34032.04	RP-L18, MRPL18, rplR; large subunit ribosomal protein L18
K02883	236.0	0.0	0.0	0.0	0.0	0.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	24.0	26.0	14.0	36.0	121.0	0.0	10.0	24.5	0.0	3.0	RP-L18e, RPL18; large subunit ribosomal protein L18e
K02884	40455.12	27070.37	37294.960000000014	37499.19	40963.69	42466.56	35024.150000000016	42910.13000000001	40802.2	17191.020000000004	40114.18	41379.04	37804.26	36592.3	31503.619999999995	35122.590000000004	38926.37	36434.69	33750.87	37633.87	41001.02	38608.52	38781.1	34030.04	RP-L19, MRPL19, rplS; large subunit ribosomal protein L19
K02885	236.0	0.0	0.0	0.0	0.0	0.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	24.0	26.0	14.0	36.0	121.0	0.0	10.0	24.5	0.0	3.0	RP-L19e, RPL19; large subunit ribosomal protein L19e
K02886	40695.12	27069.97	37294.960000000014	37499.19	40961.89	42465.96	35436.35000000001	42910.13000000001	40804.53	17203.020000000004	40114.18	41379.04	37803.26	36823.3	31528.619999999995	35153.58999999998	38940.37	36489.49000000001	33909.87	37633.87	41011.02	38633.02	38779.7	34032.04	RP-L2, MRPL2, rplB; large subunit ribosomal protein L2
K02887	40459.12	27070.97	37294.960000000014	37499.19	40961.89	42445.96	35054.35000000001	42910.13000000001	40804.53	17160.020000000004	40114.18	41379.04	37803.26	36592.3	31504.619999999995	35132.590000000004	38926.37	36476.49000000001	33826.87	37633.87	41001.02	38608.52	38779.7	34029.04	RP-L20, MRPL20, rplT; large subunit ribosomal protein L20
K02888	40459.12	27070.97	37294.960000000014	37519.19	40961.89	42465.96	35023.35000000001	42910.13000000001	40804.53	17245.020000000004	40114.18	41382.04	37803.26	36592.3	31510.619999999995	35122.590000000004	38949.37	36430.49000000001	33750.87	37633.87	41001.02	38608.52	38779.7	34029.04	RP-L21, MRPL21, rplU; large subunit ribosomal protein L21
K02889	236.0	0.0	0.0	0.0	0.0	0.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	24.0	26.0	14.0	36.0	121.0	0.0	10.0	24.5	0.0	3.0	RP-L21e, RPL21; large subunit ribosomal protein L21e
K02890	40695.12	27069.97	37294.960000000014	37499.19	40961.89	42465.96	35436.35000000001	42910.13000000001	40804.53	17203.020000000004	40114.18	41379.04	37803.26	36823.3	31528.619999999995	35153.58999999998	38940.37	36475.49000000001	33909.87	37633.87	41011.02	38633.02	38779.7	34032.04	RP-L22, MRPL22, rplV; large subunit ribosomal protein L22
K02892	40695.12	27072.97	37294.960000000014	37526.19	40961.89	42465.96	35436.35000000001	42910.13000000001	40804.53	17269.020000000004	40114.18	41383.04	37803.26	36823.3	31534.619999999995	35158.58999999998	38963.37	36512.49000000001	33947.87	37633.87	41011.02	38633.02	38779.7	34032.04	RP-L23, MRPL23, rplW; large subunit ribosomal protein L23
K02895	40641.12	27039.97	37145.960000000014	37499.19	40864.89	42320.96	35254.35000000001	42851.13000000001	40768.53	17194.020000000004	40007.18	41052.04	37774.26	36756.3	31387.619999999995	35105.590000000004	38927.37	36427.49000000001	33782.87	37609.87	40980.02	38630.02	38423.7	34013.04	RP-L24, MRPL24, rplX; large subunit ribosomal protein L24
K02896	236.0	0.0	0.0	0.0	0.0	0.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	24.0	26.0	14.0	36.0	121.0	0.0	10.0	24.5	0.0	3.0	RP-L24e, RPL24; large subunit ribosomal protein L24e
K02897	27323.85	20830.29	18277.54	25044.56	27123.47	30839.94	22962.1	33438.450000000004	21372.93	15160.02	27488.96	24148.87	20256.26	27043.19	17974.120000000006	22336.640000000007	22997.43	22426.79	24236.520000000004	27059.03	27108.77	19781.19	24799.02	13532.96	RP-L25, rplY; large subunit ribosomal protein L25
K02899	40459.12	27069.97	37294.960000000014	37499.19	40961.89	42465.96	35023.35000000001	42910.13000000001	40804.53	17203.020000000004	40114.18	41379.04	37803.26	36592.3	31504.619999999995	35127.590000000004	38926.37	36453.49000000001	33788.87	37633.87	41001.02	38608.52	38779.7	34029.04	RP-L27, MRPL27, rpmA; large subunit ribosomal protein L27
K02902	40456.12	27042.97	37291.960000000014	36344.69	40233.89	42285.96	35036.85000000001	42871.13000000001	40809.03	16504.520000000004	40110.18	41146.04	37882.26	36381.3	30866.619999999995	35119.590000000004	38966.37	36669.49000000001	33982.87	37526.87	41003.02	38437.52	38665.2	33670.04	RP-L28, MRPL28, rpmB; large subunit ribosomal protein L28
K02904	40641.12	27039.97	37145.960000000014	36763.19	40864.89	42314.96	35138.35000000001	42851.13000000001	40768.53	17203.020000000004	38705.18	41052.04	37774.26	35811.3	31077.619999999995	35068.590000000004	38927.37	36416.49000000001	33814.87	37609.87	40980.02	38633.02	38198.7	34008.04	RP-L29, rpmC; large subunit ribosomal protein L29
K02906	40695.12	27070.97	37294.960000000014	37499.19	40961.89	42465.96	35436.35000000001	42910.13000000001	40804.53	17215.020000000004	40114.18	41379.04	37803.26	36823.3	31528.619999999995	35158.58999999998	38940.37	36512.49000000001	33947.87	37633.87	41011.02	38633.02	38779.7	34032.04	RP-L3, MRPL3, rplC; large subunit ribosomal protein L3
K02907	38731.92	26000.97	35308.09	32572.49	38178.02	41581.39	32735.050000000007	42189.53000000001	36029.66	11543.4	35564.11	36573.04	32999.53	35174.97	27678.69	31555.49	35881.57	34723.380000000005	30076.54	34831.54	39231.02	36000.69	35213.1	30221.040000000005	RP-L30, MRPL30, rpmD; large subunit ribosomal protein L30
K02908	236.0	0.0	0.0	0.0	0.0	0.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	24.0	26.0	14.0	36.0	121.0	0.0	10.0	24.5	0.0	3.0	RP-L30e, RPL30; large subunit ribosomal protein L30e
K02909	40107.72	27120.659999999996	37198.960000000014	37362.69	41033.29	42507.85	35954.01	42467.73	40649.43	20160.43	40014.81000000001	41478.44	37783.460000000014	36345.7	31690.619999999995	35132.359999999986	38797.24	37391.78	34446.87	37659.87	41613.32	38941.210000000014	38858.0	34174.29	RP-L31, rpmE; large subunit ribosomal protein L31
K02910	236.0	0.0	0.0	0.0	0.0	0.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	24.0	26.0	14.0	36.0	121.0	0.0	10.0	24.5	0.0	3.0	RP-L31e, RPL31; large subunit ribosomal protein L31e
K02911	40349.42	27044.97	37161.76	36556.49000000001	40763.69	42459.96	34807.950000000004	42791.53000000001	40472.83	17071.020000000004	38558.68	41304.04	37832.36	34269.3	31167.52	34295.590000000004	38898.57	36606.09	33752.37	37139.87	40970.52	38216.52	38296.1	33820.04	RP-L32, MRPL32, rpmF; large subunit ribosomal protein L32
K02912	236.0	0.0	0.0	0.0	0.0	0.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	24.0	26.0	14.0	36.0	121.0	0.0	10.0	24.5	0.0	3.0	RP-L32e, RPL32; large subunit ribosomal protein L32e
K02913	39909.77	27095.67	37283.210000000014	36763.39	39895.74	39982.56	34461.450000000004	42412.87	40859.93	17155.520000000004	39662.88	39830.04	38179.76	36364.140000000014	31150.869999999995	34533.639999999985	39880.61	38046.19	33317.020000000004	37270.12	40105.52	38624.85000000001	38764.23	34052.79	RP-L33, MRPL33, rpmG; large subunit ribosomal protein L33
K02914	39104.12	25246.28	37111.960000000014	37012.19	40392.89	41732.17	34071.42000000001	42323.63000000001	40248.03	15814.31	35959.25	40145.44	36693.26	36187.3	30341.119999999995	33251.62	38208.37	33355.2	32946.33	37210.37	39343.52	38171.23	38365.7	33662.79	RP-L34, MRPL34, rpmH; large subunit ribosomal protein L34
K02915	236.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	24.0	26.0	13.0	36.0	121.0	0.0	0.0	21.5	0.0	3.0	RP-L34e, RPL34; large subunit ribosomal protein L34e
K02916	40442.92	27040.97	37284.76	37356.99000000001	40763.69	42465.96	34994.950000000004	42796.53000000001	40506.33	17218.020000000004	39925.18	41379.04	37781.86	36232.3	31495.02	35117.590000000004	38922.57	36449.09	33788.87	37577.87	41001.02	38608.52	38743.1	34029.04	RP-L35, MRPL35, rpmI; large subunit ribosomal protein L35
K02919	33703.09	20626.6	23351.52	26438.730000000003	27335.7	27913.22	27309.340000000004	37094.12	23697.960000000006	10249.39	17345.58	29323.64	25451.73	24473.2	22812.69	25659.870000000006	25656.1	29636.69	20657.33	25521.12	21466.32	29895.960000000006	26496.32	24983.36	RP-L36, MRPL36, rpmJ; large subunit ribosomal protein L36
K02921	236.0	0.0	0.0	0.0	0.0	0.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	24.0	26.0	14.0	36.0	121.0	0.0	10.0	24.5	0.0	3.0	RP-L37Ae, RPL37A; large subunit ribosomal protein L37Ae
K02922	236.0	0.0	0.0	0.0	0.0	0.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	24.0	26.0	14.0	36.0	121.0	0.0	10.0	24.5	0.0	3.0	RP-L37e, RPL37; large subunit ribosomal protein L37e
K02924	236.0	0.0	0.0	0.0	0.0	0.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	24.0	26.0	14.0	36.0	121.0	0.0	10.0	24.5	0.0	3.0	RP-L39e, RPL39; large subunit ribosomal protein L39e
K02926	40459.12	27069.97	37294.960000000014	37499.19	40961.89	42465.96	35023.35000000001	42910.13000000001	40804.53	17203.020000000004	40114.18	41379.04	37803.26	36592.3	31504.619999999995	35127.590000000004	38926.37	36453.49000000001	33788.87	37633.87	41001.02	38608.52	38779.7	34029.04	RP-L4, MRPL4, rplD; large subunit ribosomal protein L4
K02927	236.0	0.0	0.0	0.0	0.0	0.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	24.0	26.0	14.0	36.0	121.0	0.0	10.0	24.5	0.0	3.0	RP-L40e, RPL40; large subunit ribosomal protein L40e
K02929	236.0	0.0	0.0	0.0	0.0	0.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	24.0	26.0	14.0	36.0	121.0	0.0	10.0	24.5	0.0	3.0	RP-L44e, RPL44; large subunit ribosomal protein L44e
K02930	236.0	0.0	0.0	0.0	0.0	0.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	24.0	26.0	14.0	36.0	121.0	0.0	10.0	24.5	0.0	3.0	RP-L4e, RPL4; large subunit ribosomal protein L4e
K02931	40641.12	26991.97	36690.960000000014	37499.19	40864.89	41887.96	35287.35000000001	42503.13000000001	40337.53	17203.020000000004	39951.18	41367.04	37578.26	37603.3	31390.619999999995	35105.590000000004	41945.37	36447.49000000001	33814.87	37423.87	42921.02	38446.02	38423.7	34018.04	RP-L5, MRPL5, rplE; large subunit ribosomal protein L5
K02933	40695.12	27069.97	37294.960000000014	37499.19	40961.89	42465.96	35436.35000000001	42910.13000000001	40804.53	17203.020000000004	40114.18	41379.04	37803.26	36823.3	31528.619999999995	35153.58999999998	38940.37	36489.49000000001	33909.87	37633.87	41011.02	38633.02	38779.7	34032.04	RP-L6, MRPL6, rplF; large subunit ribosomal protein L6
K02935	40459.12	27068.97	37263.960000000014	37499.19	40961.89	42459.96	35023.35000000001	42910.13000000001	40804.53	17203.020000000004	40113.18	41379.04	37803.26	36592.3	31504.619999999995	35127.590000000004	38912.37	36453.49000000001	33788.87	37633.87	41001.02	38608.52	38778.7	34029.04	RP-L7, MRPL12, rplL; large subunit ribosomal protein L7/L12
K02936	236.0	0.0	0.0	0.0	0.0	0.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	24.0	26.0	14.0	36.0	121.0	0.0	10.0	24.5	0.0	3.0	RP-L7Ae, RPL7A; large subunit ribosomal protein L7Ae
K02939	40459.12	27069.97	37294.960000000014	37499.19	40961.89	42458.53	35015.92000000001	42910.13000000001	40804.53	16036.31	40113.75	41379.04	37803.26	36592.3	31504.619999999995	35127.02	38926.37	36452.2	33788.87	37633.87	41001.02	38608.52	38779.7	34029.04	RP-L9, MRPL9, rplI; large subunit ribosomal protein L9
K02944	236.0	0.0	0.0	0.0	0.0	0.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	24.0	26.0	14.0	36.0	121.0	0.0	10.0	24.5	0.0	3.0	RP-LX, rplX; large subunit ribosomal protein LX
K02945	41155.38000000001	29566.04	46936.79	35977.66	48203.42	45775.96	37548.48	46361.07	52737.46	18103.020000000004	44754.81000000001	45849.01	43983.26000000001	40712.63000000001	35058.619999999995	37738.460000000014	41382.13	38647.49000000001	34660.72	43600.7	49433.52	42746.02	45617.57	36122.54	RP-S1, rpsA; small subunit ribosomal protein S1
K02946	40637.12	27069.97	37294.960000000014	37494.19	40961.89	42465.96	35436.35000000001	42910.13000000001	40801.2	17203.020000000004	40110.18	41377.04	37803.26	36816.3	31527.619999999995	35153.58999999998	38940.37	36480.49000000001	33909.87	37633.87	41011.02	38633.02	38779.7	34030.04	RP-S10, MRPS10, rpsJ; small subunit ribosomal protein S10
K02948	40695.12	27067.68	37294.960000000014	37403.19	40961.89	42458.53	35428.92000000001	42910.13000000001	40804.53	15982.31	40113.75	41375.04	37803.26	36823.3	31522.619999999995	35153.02	38903.37	36488.2	33904.58	37633.87	41009.52	38633.02	38779.7	34024.79	RP-S11, MRPS11, rpsK; small subunit ribosomal protein S11
K02950	40695.12	27069.97	37294.960000000014	37499.19	40961.89	42465.96	35436.35000000001	42910.13000000001	40804.53	17203.020000000004	40114.18	41379.04	37803.26	36823.3	31528.619999999995	35153.58999999998	38940.37	36489.49000000001	33909.87	37633.87	41011.02	38633.02	38779.7	34032.04	RP-S12, MRPS12, rpsL; small subunit ribosomal protein S12
K02952	40695.12	26978.97	37294.960000000014	37416.19	40901.89	42449.96	35428.35000000001	42910.13000000001	40804.53	17203.020000000004	40081.18	41266.04	37783.26	36818.3	31354.619999999995	35140.590000000004	38939.37	36483.49000000001	33901.87	37633.87	40561.02	38354.02	38779.7	33752.04	RP-S13, rpsM; small subunit ribosomal protein S13
K02954	40416.37	27100.32	37254.460000000014	37527.69	41257.09	42484.36	35445.80000000002	42911.13000000001	40806.03	17295.520000000004	40100.68	41470.04	37705.01	36760.3	31590.119999999995	35123.590000000004	38987.37	34695.29	34247.87	37660.87	41114.02	38619.02	38963.63	34068.04	RP-S14, MRPS14, rpsN; small subunit ribosomal protein S14
K02956	40695.12	26978.97	37294.960000000014	37415.19	40901.89	42449.96	35428.35000000001	42910.13000000001	40804.53	17203.020000000004	40074.18	41266.04	37783.26	36818.3	31354.619999999995	35140.590000000004	38939.37	36483.49000000001	33901.87	37633.87	40561.02	38354.02	38779.7	33752.04	RP-S15, MRPS15, rpsO; small subunit ribosomal protein S15
K02959	40459.12	27069.97	37294.960000000014	37499.19	40961.89	42465.96	35010.35000000001	42910.13000000001	40804.53	17203.020000000004	40114.18	41379.04	37803.26	36592.3	31504.619999999995	35127.590000000004	38926.37	36453.49000000001	33788.87	37633.87	40566.02	38608.52	38779.7	34029.04	RP-S16, MRPS16, rpsP; small subunit ribosomal protein S16
K02961	40641.12	26991.97	36690.960000000014	37499.19	40864.89	41881.96	35287.35000000001	42503.13000000001	40337.53	17203.020000000004	39950.18	41052.04	37578.26	36322.3	31390.619999999995	35105.590000000004	38908.37	36430.49000000001	33814.87	37423.87	40323.02	38446.02	38423.7	34018.04	RP-S17, MRPS17, rpsQ; small subunit ribosomal protein S17
K02962	236.0	0.0	0.0	0.0	0.0	0.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	24.0	26.0	14.0	36.0	121.0	0.0	10.0	24.5	0.0	3.0	RP-S17e, RPS17; small subunit ribosomal protein S17e
